kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
a.1.sm_52.ptx 99 : 126720 663520 0 0 0 0 0 0 0 
a.1.sm_52.ptx 168 : 5000 85642 0 0 0 782 185 0 0 
a.1.sm_52.ptx 41 : 6400 97600 0 0 0 0 0 0 0 
a.1.sm_52.ptx 100 : 126720 1140480 0 0 0 0 0 0 0 
a.1.sm_52.ptx 42 : 6400 102400 0 0 0 0 0 0 0 
a.1.sm_52.ptx 101 : 126720 1141472 0 0 0 0 0 0 0 
a.1.sm_52.ptx 43 : 6400 100000 0 0 0 0 0 0 0 
a.1.sm_52.ptx 102 : 126720 1140480 0 0 0 0 0 0 0 
a.1.sm_52.ptx 171 : 6400 32000 0 0 0 0 0 0 0 
a.1.sm_52.ptx 44 : 6400 140800 0 0 0 0 0 0 0 
a.1.sm_52.ptx 45 : 6400 38400 0 0 0 0 0 0 0 
a.1.sm_52.ptx 75 : 6400 32160 0 0 0 0 0 0 0 
a.1.sm_52.ptx 46 : 6400 35200 0 0 0 0 0 0 0 
a.1.sm_52.ptx 47 : 6400 57600 0 0 0 0 0 0 0 
a.1.sm_52.ptx 48 : 6400 57600 0 0 0 0 0 0 0 
a.1.sm_52.ptx 49 : 6400 57600 0 0 0 0 0 0 0 
a.1.sm_52.ptx 67 : 5792 52128 0 0 0 0 0 0 0 
a.1.sm_52.ptx 68 : 5792 1407432 0 0 0 896 185 0 0 
a.1.sm_52.ptx 69 : 5792 34752 0 0 0 0 0 0 0 
a.1.sm_52.ptx 70 : 5792 29600 0 0 0 0 0 0 0 
a.1.sm_52.ptx 71 : 5792 52128 0 0 0 0 0 0 0 
a.1.sm_52.ptx 72 : 5792 17376 0 185 185 0 0 0 0 
a.1.sm_52.ptx 76 : 6400 38400 0 0 0 0 0 0 0 
a.1.sm_52.ptx 77 : 6400 0 0 0 0 0 0 0 0 
a.1.sm_52.ptx 79 : 6400 38400 0 0 0 0 0 0 0 
a.1.sm_52.ptx 80 : 6400 35520 0 0 0 0 0 0 0 
a.1.sm_52.ptx 81 : 6400 58016 0 0 0 0 0 0 0 
a.1.sm_52.ptx 82 : 6400 37888 0 0 0 0 0 0 0 
a.1.sm_52.ptx 83 : 6400 59072 0 0 0 0 0 0 0 
a.1.sm_52.ptx 84 : 6400 65280 0 0 0 0 0 0 0 
a.1.sm_52.ptx 85 : 6400 64192 0 0 0 0 0 0 0 
a.1.sm_52.ptx 86 : 6400 61760 0 0 0 0 0 0 0 
a.1.sm_52.ptx 87 : 6400 39616 0 0 0 0 0 0 0 
a.1.sm_52.ptx 88 : 6400 42816 0 0 0 0 0 0 0 
a.1.sm_52.ptx 91 : 126720 704352 0 0 0 0 0 0 0 
a.1.sm_52.ptx 92 : 126720 1143168 0 0 0 0 0 0 0 
a.1.sm_52.ptx 93 : 126720 767584 0 0 0 0 0 0 0 
a.1.sm_52.ptx 94 : 126720 1167424 0 0 0 0 0 0 0 
a.1.sm_52.ptx 95 : 126720 760480 0 0 0 0 0 0 0 
